id_cliente,idade,tempo_de_contrato_meses,frequencia_uso_mensal,ultimo_login_dias,suporte_chamados_abertos,uso_funcionalidades_premium,interacao_emails_marketing,plano,pagamento_em_dia,avaliacao_satisfacao,regiao,tempo_total_login_horas,navegador_usado,hora_ultimo_acesso,churn,codigo_cliente,constante
9525,27,46,5,17,2,0.9927516533061714,4,Standard,1,3.1,Centro-Oeste,25.826195092010707,Edge,12,0,C09525,1
9526,26,26,4,53,0,0.3816598695784581,4,Premium,1,3.9,Sul,50.283715231550474,Edge,19,0,C09526,1
9527,32,21,7,48,2,0.9671734079303508,9,Basic,1,3.4,Sudeste,20.90896855708427,Edge,18,0,C09527,1
9528,69,23,17,38,1,0.6478574653904208,9,Basic,1,3.0,Sudeste,39.20573551736573,Safari,4,0,C09528,1
9529,19,44,20,19,4,0.929170727501935,1,Basic,1,4.3,Nordeste,63.55860565629715,Safari,15,0,C09529,1
9530,42,28,20,0,2,0.05430209581674672,7,Standard,1,2.9,Sudeste,20.916703628213188,Safari,23,1,C09530,1
9531,30,51,14,8,4,0.9607875722572861,0,Standard,1,3.7,Sul,11.950757304922597,Edge,1,0,C09531,1
9532,51,38,2,8,2,0.40705337024619237,5,Premium,1,4.1,Norte,59.188720060912814,Firefox,10,0,C09532,1
9533,68,12,13,42,3,0.1367334255037752,1,Basic,1,3.9,Sudeste,6.880769579230655,Chrome,15,0,C09533,1
9534,51,24,25,50,0,0.6711682797213109,5,Standard,1,3.8,Sudeste,87.00488248017093,Edge,13,0,C09534,1
9535,52,13,14,37,1,0.7626149084671335,3,Basic,0,3.6,Nordeste,40.626256770625666,Edge,22,0,C09535,1
9536,55,40,12,38,4,0.6496348887925986,7,Standard,1,3.6,Centro-Oeste,7.788691598572184,Chrome,16,0,C09536,1
9537,20,48,20,28,0,0.5400711790825959,9,Standard,1,3.5,Nordeste,31.379888153397236,Safari,10,0,C09537,1
9538,59,2,19,14,1,0.8163904639998846,7,Basic,1,3.0,Norte,22.04814036433452,Safari,7,1,C09538,1
9539,23,54,26,19,2,0.686103914761787,5,Standard,1,2.9,Nordeste,8.561506072475234,Safari,10,1,C09539,1
9540,65,39,20,37,5,0.6185407659014409,2,Basic,1,3.5,Sul,1.9837140290552606,Safari,0,0,C09540,1
9541,66,12,25,40,4,0.31684982475526513,1,Premium,0,3.7,Centro-Oeste,29.64993317956695,Chrome,1,0,C09541,1
9542,36,39,8,29,0,0.8773891014182449,6,Basic,1,3.8,Sul,52.7097818483388,Safari,0,0,C09542,1
9543,20,51,22,46,1,0.6918381028066877,5,Basic,0,4.1,Centro-Oeste,109.46458661917377,Edge,13,1,C09543,1
9544,35,14,16,25,1,0.8994872963616383,8,Premium,1,2.4,Nordeste,20.247219330467267,Edge,17,0,C09544,1
9545,56,30,18,53,3,0.6061308363579396,0,Premium,1,3.9,Nordeste,18.148873470089004,Firefox,4,0,C09545,1
9546,26,41,24,54,2,0.7998549752561006,2,Basic,0,3.8,Sudeste,37.68915328265577,Chrome,15,0,C09546,1
9547,69,50,3,5,2,0.8844370703309817,5,Standard,1,3.8,Sudeste,41.929216774173085,Edge,19,0,C09547,1
9548,29,43,19,38,1,0.5416367392666296,4,Basic,1,3.9,Centro-Oeste,7.674508804195057,Firefox,7,0,C09548,1
9549,22,48,9,16,2,0.7150556047499854,1,Premium,1,2.8,Nordeste,3.906053138717821,Chrome,0,0,C09549,1
9550,20,19,21,5,2,0.5764944068440476,4,Basic,1,3.7,Nordeste,9.807086901467537,Safari,19,0,C09550,1
9551,28,31,2,27,4,0.720614065409908,7,Premium,1,3.7,Norte,47.614640013102914,Edge,13,0,C09551,1
9552,47,43,18,8,1,0.5228596058849568,8,Standard,1,1.8,Norte,24.784257441628395,Edge,18,0,C09552,1
9553,21,50,8,26,1,0.8000371149019445,8,Basic,0,4.9,Norte,4.932360537199972,Safari,23,0,C09553,1
9554,22,43,28,34,3,0.8073180708286497,5,Standard,1,2.6,Norte,76.03440122866353,Safari,18,0,C09554,1
9555,18,25,4,45,1,0.04651213646937369,8,Premium,1,3.7,Nordeste,50.252531126459,Chrome,15,1,C09555,1
9556,44,4,13,5,1,0.20364079455777873,4,Basic,0,1.4,Sudeste,90.12270407994252,Chrome,7,0,C09556,1
9557,45,50,6,3,1,0.19351291699602013,1,Premium,1,4.6,Norte,18.24916027066398,Edge,6,0,C09557,1
9558,46,51,20,15,1,0.3224167599333837,5,Premium,1,2.9,Nordeste,41.886959641519525,Firefox,4,0,C09558,1
9559,35,13,5,22,1,0.4763640808240712,8,Basic,1,3.1,Centro-Oeste,61.0612575356597,Safari,10,0,C09559,1
9560,29,36,23,47,3,0.7350301728207235,8,Standard,1,2.5,Sul,126.11241749027096,Edge,6,0,C09560,1
9561,30,42,7,22,2,0.30054761904436234,9,Basic,1,3.0,Norte,2.6884685115550098,Edge,17,0,C09561,1
9562,58,54,1,28,2,0.6512204020196941,0,Premium,1,3.6,Nordeste,124.9593314033326,Safari,19,1,C09562,1
9563,19,37,26,40,0,0.8612098651692242,2,Basic,1,5.0,Centro-Oeste,10.434654774250108,Chrome,14,0,C09563,1
9564,54,3,24,3,2,0.44750545603590064,6,Premium,1,4.4,Centro-Oeste,26.032814017842654,Edge,13,0,C09564,1
9565,62,16,25,39,3,0.6573118393266533,2,Basic,1,4.3,Nordeste,6.729831326097506,Firefox,22,0,C09565,1
9566,33,26,27,55,0,0.8476678125703968,8,Standard,0,2.3,Norte,106.99540051874072,Edge,15,0,C09566,1
9567,65,40,27,39,1,0.7249038371054275,5,Basic,1,3.7,Centro-Oeste,16.197722052177397,Firefox,3,0,C09567,1
9568,41,56,27,23,2,0.10342580906234755,1,Standard,1,3.1,Centro-Oeste,46.58482980930316,Safari,6,0,C09568,1
9569,52,39,13,5,1,0.15170910723988795,6,Standard,1,2.4,Sudeste,31.906017298930177,Safari,19,0,C09569,1
9570,39,19,21,39,4,0.08219266194375174,6,Basic,0,2.9,Sul,104.71863715426623,Chrome,23,0,C09570,1
9571,53,46,6,5,2,0.28225670514800383,6,Premium,1,3.5,Centro-Oeste,2.035456218828944,Edge,2,0,C09571,1
9572,28,15,2,57,1,0.003974074331950184,1,Standard,1,3.1,Sudeste,26.780712281673598,Safari,16,0,C09572,1
9573,63,32,19,13,1,0.6096625151355493,5,Standard,0,3.8,Sul,14.769663439424342,Safari,6,0,C09573,1
9574,46,49,21,13,4,0.026531483814978385,3,Basic,1,2.3,Centro-Oeste,14.97362808229703,Safari,12,0,C09574,1
9575,52,21,22,49,2,0.44877683462886875,1,Standard,1,5.0,Centro-Oeste,37.93089667093456,Safari,2,0,C09575,1
9576,65,1,5,44,2,0.49367381579747127,0,Premium,1,3.7,Nordeste,13.667641026462132,Chrome,5,0,C09576,1
9577,32,6,20,46,5,0.6454597994103881,2,Standard,1,3.0,Nordeste,36.93944462766846,Safari,21,0,C09577,1
9578,48,27,13,34,1,0.23935039923395895,5,Premium,1,3.2,Sul,7.265579353716513,Firefox,7,0,C09578,1
9579,59,23,11,5,2,0.8677847958872099,4,Basic,0,2.1,Centro-Oeste,129.3105948866985,Safari,16,0,C09579,1
9580,58,47,17,22,0,0.5042284952204543,8,Basic,1,2.0,Nordeste,86.34884908596122,Firefox,14,0,C09580,1
9581,60,31,11,19,1,0.6901426203893296,4,Standard,1,3.3,Centro-Oeste,4.614722544248678,Safari,1,0,C09581,1
9582,33,12,6,16,4,0.34612058662593836,1,Standard,1,3.7,Norte,83.65767649621215,Safari,17,0,C09582,1
9583,27,21,4,19,1,0.26698965740761915,6,Standard,1,2.2,Nordeste,73.35750825309655,Edge,11,1,C09583,1
9584,66,52,11,47,3,0.5840247766320619,5,Basic,1,2.6,Sul,3.57671414513477,Chrome,7,1,C09584,1
9585,49,2,8,5,2,0.8952438230028962,4,Basic,1,3.6,Norte,34.093791935662956,Firefox,6,0,C09585,1
9586,68,5,28,39,4,0.7172493916223333,9,Premium,1,2.4,Sul,8.303112325990716,Chrome,20,0,C09586,1
9587,19,9,10,27,2,0.6988038014444641,4,Premium,1,4.4,Sudeste,2.860404131204956,Firefox,1,0,C09587,1
9588,41,20,3,12,1,0.4939086534822308,5,Standard,1,3.8,Norte,55.72023864784813,Edge,0,1,C09588,1
9589,40,46,13,28,3,0.006924745712715508,4,Basic,1,3.1,Sudeste,30.896367458886694,Firefox,21,1,C09589,1
9590,19,18,25,44,3,0.8786721357286258,4,Standard,1,3.6,Norte,42.577766155780694,Edge,1,0,C09590,1
9591,55,22,11,19,2,0.24113388834722416,8,Basic,1,2.7,Nordeste,7.769940842307118,Firefox,9,0,C09591,1
9592,48,8,17,57,2,0.47408878621025907,5,Standard,1,2.7,Sul,27.45471781428927,Edge,7,0,C09592,1
9593,68,34,6,16,0,0.19287950008546717,8,Basic,1,5.0,Nordeste,6.849544210954847,Firefox,0,0,C09593,1
9594,57,9,22,52,2,0.8139593043015235,2,Premium,1,5.0,Sudeste,34.98246968800446,Safari,19,0,C09594,1
9595,43,7,0,54,4,0.03367087653779677,6,Standard,0,3.1,Centro-Oeste,26.04166313195147,Edge,4,0,C09595,1
9596,46,30,26,53,2,0.6563679582617059,7,Premium,1,3.5,Sul,206.20207572776414,Safari,22,0,C09596,1
9597,20,18,29,34,0,0.04860130829024634,9,Standard,0,3.1,Centro-Oeste,0.9780572705211493,Safari,1,0,C09597,1
9598,31,27,12,44,4,0.9182296641664403,0,Standard,1,4.6,Sudeste,17.579903540910976,Chrome,3,0,C09598,1
9599,42,16,15,38,0,0.054950848577589695,2,Standard,1,5.0,Nordeste,47.27365447887832,Firefox,4,1,C09599,1
9600,65,21,4,51,2,0.8897887634754442,6,Standard,1,2.9,Sul,48.62138150939093,Chrome,11,0,C09600,1
9601,18,5,18,36,3,0.2520864719313134,2,Basic,1,2.3,Centro-Oeste,40.59624301853805,Edge,12,0,C09601,1
9602,20,55,24,42,2,0.6531758572291204,7,Basic,0,4.4,Sudeste,97.70215080365594,Safari,22,1,C09602,1
9603,43,29,8,22,2,0.6369302440392014,4,Basic,1,4.2,Sul,68.63103207236941,Chrome,13,0,C09603,1
9604,35,47,22,17,4,0.8517069067544357,5,Premium,1,4.8,Centro-Oeste,134.66790074461727,Edge,4,0,C09604,1
9605,26,37,27,35,1,0.4028361027476679,0,Basic,1,3.7,Sudeste,56.55834005231285,Chrome,4,1,C09605,1
9606,55,43,8,19,2,0.5291947471892556,9,Premium,0,1.4,Sul,15.248940949109958,Edge,9,1,C09606,1
9607,40,22,11,53,0,0.3853410261151372,8,Premium,1,2.3,Nordeste,41.901912121351906,Chrome,4,0,C09607,1
9608,38,14,17,59,0,0.6554570153294663,9,Basic,1,5.0,Sudeste,71.7428296764407,Edge,22,1,C09608,1
9609,18,57,26,58,0,0.31065427915832666,6,Standard,1,3.4,Sudeste,88.66385741105398,Edge,20,0,C09609,1
9610,38,19,25,6,0,0.6401883163471095,4,Premium,1,2.6,Sul,4.691130734696774,Edge,10,0,C09610,1
9611,44,35,23,35,1,0.7533131999624668,9,Standard,1,1.6,Nordeste,29.450692460928913,Safari,13,0,C09611,1
9612,59,24,25,41,4,0.12993395478387548,4,Standard,1,4.0,Sul,13.186677650457442,Safari,3,0,C09612,1
9613,23,42,9,0,2,0.37971777816526664,3,Premium,0,3.6,Norte,88.00250001757163,Safari,9,0,C09613,1
9614,61,6,25,48,4,0.03503065609198819,0,Standard,1,2.3,Norte,3.621257153185646,Edge,11,0,C09614,1
9615,53,58,28,36,2,0.09092873509571675,0,Basic,1,2.6,Norte,22.58455057143229,Safari,20,0,C09615,1
9616,45,3,16,48,4,0.04785410105838539,0,Standard,1,2.7,Norte,6.355023406967021,Firefox,22,0,C09616,1
9617,62,34,18,34,4,0.7054729403163503,2,Basic,1,4.0,Sul,54.052493728538764,Firefox,22,0,C09617,1
9618,34,45,23,40,0,0.9798793279896297,3,Premium,1,5.0,Centro-Oeste,0.46377371699109354,Firefox,8,0,C09618,1
9619,57,50,10,2,1,0.611557149021038,3,Standard,1,3.2,Centro-Oeste,91.28239749497186,Firefox,8,1,C09619,1
9620,69,2,15,34,3,0.33939544103092134,4,Premium,1,5.0,Nordeste,36.113630371264385,Firefox,5,0,C09620,1
9621,20,15,7,28,0,0.7723595133935122,3,Basic,1,3.5,Sul,26.562837984790473,Safari,6,0,C09621,1
9622,29,37,29,8,2,0.5080853583924358,4,Premium,1,2.7,Nordeste,23.15195115343647,Edge,9,1,C09622,1
9623,56,15,25,36,0,0.13850660257840286,4,Basic,1,4.9,Sudeste,19.358547490857944,Firefox,6,0,C09623,1
9624,29,32,23,59,6,0.8962719214303488,2,Basic,1,4.0,Sul,18.58108500012362,Edge,3,0,C09624,1
9625,19,21,26,55,2,0.12599435367509149,5,Standard,1,4.8,Sudeste,148.72581860991073,Edge,23,1,C09625,1
9626,63,17,14,41,2,0.9765309038585333,3,Premium,1,3.9,Nordeste,30.8334619208321,Chrome,23,0,C09626,1
9627,39,34,27,46,0,0.36196176770851896,0,Basic,1,5.0,Centro-Oeste,4.595549877040163,Edge,0,0,C09627,1
9628,40,32,10,24,2,0.7269981983149579,5,Standard,1,3.8,Sul,31.222605589565237,Edge,23,0,C09628,1
9629,47,50,6,11,4,0.9593657709726281,7,Standard,1,4.0,Sudeste,65.01374645807245,Firefox,9,0,C09629,1
9630,22,47,1,37,3,0.5934654241137616,0,Premium,1,2.8,Sudeste,43.236761187529865,Chrome,8,1,C09630,1
9631,26,52,18,6,2,0.9758229233605782,2,Standard,1,4.5,Norte,90.90042826080762,Chrome,6,0,C09631,1
9632,38,23,8,6,2,0.17925837594111604,4,Premium,1,3.4,Nordeste,23.563914360371434,Edge,23,0,C09632,1
9633,28,35,17,54,3,0.057030570279449466,6,Basic,1,4.2,Nordeste,107.95576391956602,Edge,23,0,C09633,1
9634,22,37,12,3,3,0.6445314911337565,8,Basic,1,4.9,Sul,55.92555218168439,Firefox,3,0,C09634,1
9635,52,43,22,44,0,0.10429457203036241,9,Premium,0,3.6,Centro-Oeste,39.8768114441739,Chrome,5,0,C09635,1
9636,44,41,0,46,1,0.5054646444378577,7,Standard,1,4.2,Centro-Oeste,69.40508075233559,Chrome,11,0,C09636,1
9637,66,37,18,30,2,0.7771607224871462,1,Basic,1,4.9,Sudeste,4.25866548422862,Safari,12,0,C09637,1
9638,19,57,12,49,1,0.8257174119257011,8,Premium,1,2.5,Nordeste,14.684930326471681,Edge,20,1,C09638,1
9639,41,33,13,49,3,0.5633303574510377,1,Basic,1,3.6,Nordeste,23.46949745436045,Chrome,6,0,C09639,1
9640,48,25,16,38,1,0.46510225580898334,9,Premium,1,1.9,Sul,47.50076358280364,Firefox,21,0,C09640,1
9641,50,46,21,9,1,0.09178861026218077,5,Basic,1,3.4,Norte,8.639862900799637,Chrome,23,0,C09641,1
9642,56,37,19,47,1,0.6799720309723967,3,Standard,0,4.4,Sudeste,223.65125981288747,Edge,18,1,C09642,1
9643,47,40,0,22,7,0.7455155208009822,9,Premium,1,1.7,Norte,145.5976905538666,Chrome,9,0,C09643,1
9644,63,21,4,25,3,0.39024009396322257,7,Basic,1,2.6,Nordeste,28.66197511972165,Firefox,7,0,C09644,1
9645,54,46,29,22,3,0.5381206805116674,3,Premium,1,2.2,Sudeste,113.03610739378827,Firefox,19,1,C09645,1
9646,68,48,19,28,2,0.2536383144016816,8,Basic,1,4.3,Sudeste,102.84154649547071,Edge,20,0,C09646,1
9647,45,38,13,7,6,0.38801641907738316,1,Premium,0,4.0,Sudeste,23.048482963724194,Safari,19,0,C09647,1
9648,48,40,26,18,6,0.5944017087675318,3,Standard,1,4.7,Sudeste,39.21643765616676,Safari,20,0,C09648,1
9649,28,34,25,28,2,0.7586462806755045,6,Standard,1,4.5,Nordeste,2.1347761392668607,Firefox,20,0,C09649,1
9650,40,19,29,42,0,0.059763979433366865,1,Basic,1,3.0,Centro-Oeste,35.78040447126956,Firefox,8,0,C09650,1
9651,19,27,26,52,3,0.4937799891480422,0,Basic,1,3.4,Norte,35.63286522804782,Safari,9,0,C09651,1
9652,57,9,25,5,1,0.0712028258089551,1,Basic,1,3.1,Sudeste,89.89700604057712,Chrome,6,0,C09652,1
9653,58,5,17,28,0,0.90102107947591,1,Premium,1,4.9,Centro-Oeste,3.834527276722952,Firefox,11,0,C09653,1
9654,44,5,12,23,3,0.6408627238689099,5,Standard,1,4.0,Sudeste,46.32677670301938,Safari,23,0,C09654,1
9655,52,25,22,55,2,0.4800104621284562,2,Premium,1,4.5,Norte,87.39276566474442,Chrome,6,0,C09655,1
9656,19,26,11,9,0,0.04187885704209082,6,Basic,1,4.2,Sudeste,26.6976419827689,Safari,14,0,C09656,1
9657,56,19,14,50,2,0.5281745787528543,3,Basic,1,3.0,Norte,40.94142483082971,Chrome,7,1,C09657,1
9658,54,30,23,59,2,0.6291158936394272,9,Premium,1,2.6,Nordeste,53.36946511024875,Safari,13,0,C09658,1
9659,38,36,3,13,1,0.4209876008166201,1,Basic,1,4.0,Sul,3.2342635939986786,Chrome,6,0,C09659,1
9660,22,48,8,51,2,0.2900040692976147,9,Basic,0,5.0,Sul,30.312837865764642,Firefox,4,0,C09660,1
9661,69,48,2,5,0,0.9582962505458129,1,Standard,1,3.8,Sudeste,13.070587909304082,Firefox,7,0,C09661,1
9662,62,16,28,3,1,0.20670181974112312,1,Standard,1,2.3,Sul,122.44878653377023,Firefox,7,0,C09662,1
9663,38,7,21,57,6,0.9702284208762343,3,Basic,1,4.1,Nordeste,143.1969920120117,Edge,6,0,C09663,1
9664,46,18,10,51,0,0.012766404415315069,7,Standard,1,3.0,Centro-Oeste,72.210263566184,Edge,9,0,C09664,1
9665,37,56,29,14,2,0.5197273796684689,9,Premium,1,1.7,Sudeste,6.677169674985148,Firefox,10,0,C09665,1
9666,55,21,14,36,1,0.3488921701746882,2,Basic,1,5.0,Nordeste,303.7657468515667,Chrome,17,0,C09666,1
9667,37,31,15,47,2,0.2780439448044384,5,Premium,1,2.7,Sudeste,2.577199679221349,Edge,17,0,C09667,1
9668,67,1,29,57,4,0.3527054473734049,3,Premium,1,4.8,Centro-Oeste,137.8496669678045,Safari,9,0,C09668,1
9669,42,3,6,38,2,0.6157602211223341,1,Basic,1,4.9,Nordeste,13.140446236191211,Chrome,19,0,C09669,1
9670,19,31,6,27,3,0.41163076642458907,2,Premium,1,3.9,Sul,12.353000784145346,Chrome,23,0,C09670,1
9671,49,25,21,1,4,0.17916742891866133,3,Basic,1,2.6,Nordeste,40.55715028509654,Safari,1,0,C09671,1
9672,43,53,8,12,1,0.6260563460608157,8,Premium,0,4.7,Sul,44.02019814269739,Safari,4,1,C09672,1
9673,23,8,16,1,5,0.9489417033460406,4,Basic,0,2.7,Nordeste,34.91994332585398,Edge,1,0,C09673,1
9674,58,1,12,59,1,0.9794089112311841,6,Standard,1,3.5,Sul,96.72404420675407,Edge,12,0,C09674,1
9675,20,7,8,57,3,0.8214809597102638,0,Premium,1,3.3,Norte,0.36170827904915004,Safari,12,0,C09675,1
9676,50,7,28,40,4,0.1802861741554742,0,Basic,0,3.1,Sudeste,16.982036925563087,Firefox,3,1,C09676,1
9677,18,8,8,31,0,0.20106738224669385,5,Basic,1,3.7,Centro-Oeste,75.0293267573397,Firefox,3,0,C09677,1
9678,68,19,19,51,3,0.01088528992535176,6,Standard,1,1.8,Sul,38.50480757437232,Chrome,5,0,C09678,1
9679,22,17,28,4,4,0.8011724376480845,0,Premium,1,2.8,Sul,8.519328091812115,Edge,2,0,C09679,1
9680,30,11,27,2,2,0.16967289550271658,3,Standard,1,2.6,Norte,29.359477156792828,Firefox,23,0,C09680,1
9681,36,47,11,1,1,0.9518139833885091,5,Premium,1,4.0,Sul,2.4492456182221005,Firefox,5,0,C09681,1
9682,29,41,20,13,5,0.45158691276074436,1,Premium,1,4.2,Centro-Oeste,10.702792801025117,Firefox,5,0,C09682,1
9683,65,49,18,57,1,0.045808021144799316,8,Standard,1,3.3,Nordeste,54.14665885515857,Chrome,20,0,C09683,1
9684,42,11,22,39,1,0.6432644109989506,9,Standard,0,4.1,Norte,8.847955188873234,Safari,9,0,C09684,1
9685,68,38,14,51,4,0.11042463869420116,1,Premium,0,3.4,Nordeste,39.31370675719726,Firefox,21,0,C09685,1
9686,52,41,17,43,2,0.656923132778905,9,Premium,0,3.2,Sudeste,38.76762030306513,Firefox,23,0,C09686,1
9687,29,50,7,48,0,0.682112855014481,4,Premium,0,3.8,Norte,5.851670722953157,Chrome,15,0,C09687,1
9688,47,52,24,28,0,0.04994404754638693,0,Standard,1,3.7,Sul,135.83911371939413,Firefox,7,0,C09688,1
9689,22,2,5,47,1,0.8778478039862995,5,Standard,1,2.4,Nordeste,48.539138847713296,Chrome,12,0,C09689,1
9690,51,4,24,37,1,0.38659082270469014,2,Basic,1,4.4,Nordeste,85.94335063928563,Edge,16,0,C09690,1
9691,39,50,5,5,2,0.3221594325756545,5,Standard,0,2.1,Sudeste,38.33700900003407,Firefox,6,0,C09691,1
9692,56,28,2,49,7,0.6560977303522948,8,Basic,1,2.2,Centro-Oeste,70.00950297577134,Chrome,1,1,C09692,1
9693,30,33,25,33,1,0.9357739708126048,7,Basic,1,2.5,Nordeste,38.230375969144326,Firefox,6,0,C09693,1
9694,64,11,2,7,3,0.9703382513030383,1,Standard,1,3.5,Centro-Oeste,35.584203265106055,Safari,10,0,C09694,1
9695,20,3,1,58,1,0.831650828032,8,Premium,1,5.0,Nordeste,9.586396980575543,Chrome,2,0,C09695,1
9696,37,40,4,54,1,0.7692619349852965,0,Standard,1,4.8,Sudeste,1.6152063030100865,Firefox,22,0,C09696,1
9697,48,5,28,45,3,0.5446990232660592,2,Standard,1,2.6,Nordeste,13.83404830691851,Edge,0,0,C09697,1
9698,22,52,29,1,5,0.5395077614194331,9,Basic,0,3.4,Centro-Oeste,10.175136697312361,Chrome,14,0,C09698,1
9699,41,21,19,25,1,0.6106449599288184,9,Basic,1,2.3,Norte,54.496148035548586,Edge,10,0,C09699,1
9700,57,22,11,16,3,0.9832174635181783,3,Standard,1,2.8,Sul,10.521994871198173,Safari,15,0,C09700,1
9701,50,54,5,58,3,0.03370854136942536,4,Premium,0,5.0,Nordeste,6.867316159482001,Chrome,14,0,C09701,1
9702,25,37,15,23,1,0.4713028105395678,6,Premium,1,3.3,Norte,96.95898221043949,Safari,3,0,C09702,1
9703,41,11,4,30,5,0.21130442377024572,2,Standard,1,4.7,Sudeste,18.17112996858332,Edge,4,0,C09703,1
9704,67,44,5,15,2,0.6068506561646939,5,Premium,1,4.3,Sudeste,96.29485107457283,Firefox,22,0,C09704,1
9705,37,22,3,57,1,0.5839697658898886,7,Premium,0,2.8,Centro-Oeste,80.9470218059053,Safari,7,0,C09705,1
9706,33,41,13,49,2,0.9353509337639462,4,Basic,1,2.6,Nordeste,85.90118356442224,Chrome,12,1,C09706,1
9707,67,53,28,20,1,0.34757318493417644,0,Standard,1,3.5,Sul,9.88236972243178,Safari,7,1,C09707,1
9708,69,13,2,37,1,0.7775250766200705,4,Premium,1,3.4,Centro-Oeste,1.2626649476506622,Edge,5,0,C09708,1
9709,29,54,16,25,1,0.7248857559354633,2,Standard,1,4.4,Nordeste,18.98941536774399,Chrome,10,0,C09709,1
9710,30,52,4,16,0,0.439540235800279,3,Basic,1,3.2,Sudeste,86.51204417953615,Edge,21,1,C09710,1
9711,62,3,21,49,3,0.5270235354698725,9,Standard,1,4.4,Centro-Oeste,207.05056980030287,Edge,11,0,C09711,1
9712,59,13,20,45,1,0.4615467212833628,6,Premium,1,2.8,Norte,32.35099293614975,Chrome,18,0,C09712,1
9713,56,28,20,41,3,0.9351958658177856,2,Basic,1,3.5,Nordeste,9.44328159749156,Chrome,8,0,C09713,1
9714,42,54,27,3,6,0.11218195377139861,0,Standard,1,2.5,Nordeste,14.300876323660844,Safari,21,0,C09714,1
9715,63,11,5,49,1,0.5916934623112515,7,Basic,1,1.8,Nordeste,97.47051187819167,Safari,2,1,C09715,1
9716,49,11,19,42,1,0.3836196950581233,3,Basic,1,2.6,Centro-Oeste,6.086234012091169,Chrome,0,1,C09716,1
9717,41,21,29,53,2,0.09504402977827131,2,Standard,1,4.0,Centro-Oeste,20.117821445884005,Chrome,7,0,C09717,1
9718,65,52,27,47,1,0.244147968392465,5,Standard,1,4.9,Nordeste,90.55920095856891,Edge,11,0,C09718,1
9719,64,21,3,3,6,0.6135816024548747,9,Basic,1,3.4,Nordeste,16.021261827685237,Chrome,11,1,C09719,1
9720,61,7,26,58,1,0.7484936820189647,3,Premium,1,4.0,Sudeste,40.74664256022764,Firefox,12,0,C09720,1
9721,26,17,12,18,0,0.5114549654636582,6,Premium,1,3.2,Sul,14.965020919478327,Chrome,0,0,C09721,1
9722,57,48,7,37,2,0.5077648669189321,6,Basic,1,3.0,Sudeste,3.0575812316363615,Safari,7,0,C09722,1
9723,67,14,10,24,1,0.6444240496371905,2,Basic,1,4.6,Sul,20.797037627186114,Edge,7,1,C09723,1
9724,40,33,23,7,5,0.14869806596009183,1,Basic,1,4.8,Sudeste,0.8077879341828588,Chrome,8,0,C09724,1
9725,67,11,27,17,3,0.17915772474253666,3,Standard,0,4.9,Centro-Oeste,125.47607006807931,Edge,11,0,C09725,1
9726,30,13,18,50,1,0.95925292976241,9,Premium,1,4.3,Sul,8.330838803181964,Firefox,12,0,C09726,1
9727,49,1,22,17,1,0.962658929319017,5,Standard,1,3.2,Sudeste,47.511144741483214,Firefox,4,0,C09727,1
9728,67,34,4,47,2,0.7760750027251145,9,Standard,1,2.9,Sul,157.11820509271308,Chrome,18,0,C09728,1
9729,32,9,4,57,1,0.790508094696658,2,Basic,1,1.8,Sul,126.95505695687717,Firefox,2,1,C09729,1
9730,53,13,27,6,3,0.09314206315657536,8,Premium,1,5.0,Nordeste,5.652003736308153,Safari,21,0,C09730,1
9731,66,37,28,56,3,0.37066057062495983,9,Basic,1,2.0,Sudeste,68.97720992601471,Edge,0,1,C09731,1
9732,22,30,2,16,1,0.45436022868368053,6,Premium,0,3.5,Nordeste,25.95588436864818,Chrome,6,0,C09732,1
9733,39,41,1,58,2,0.1432936571731992,5,Standard,1,1.9,Centro-Oeste,4.257212637536624,Safari,17,0,C09733,1
9734,33,45,28,2,4,0.024359927108979607,3,Standard,1,4.6,Sudeste,58.83918753774909,Safari,8,0,C09734,1
9735,58,37,2,21,5,0.22142367996002976,3,Basic,1,3.9,Nordeste,127.17400139515489,Edge,23,0,C09735,1
9736,27,47,14,14,2,0.9665282579765873,3,Premium,1,4.8,Sudeste,11.030387753131018,Safari,7,0,C09736,1
9737,41,7,6,30,3,0.9267308046197653,8,Basic,1,3.7,Sul,7.051123917388763,Chrome,21,0,C09737,1
9738,35,14,2,35,4,0.23302495822584857,9,Standard,1,4.2,Norte,17.53495103886181,Firefox,13,0,C09738,1
9739,66,48,14,25,2,0.9399190185892323,2,Basic,1,3.9,Sul,8.454035633070161,Edge,12,0,C09739,1
9740,35,6,10,47,4,0.3404168803509553,2,Standard,1,4.8,Sul,10.808494853549378,Edge,21,1,C09740,1
9741,24,34,15,13,1,0.7570372057700447,6,Standard,1,3.9,Centro-Oeste,26.412653910778005,Edge,17,0,C09741,1
9742,21,16,12,57,4,0.3775910649493671,2,Premium,0,4.5,Centro-Oeste,5.952265667472734,Safari,21,0,C09742,1
9743,43,51,1,16,3,0.047515046449664755,9,Basic,1,5.0,Centro-Oeste,4.552303718563736,Safari,9,0,C09743,1
9744,22,37,19,8,0,0.9654220108929558,3,Basic,0,2.7,Nordeste,30.220074106364496,Firefox,23,0,C09744,1
9745,33,36,11,6,1,0.2712921340530603,7,Standard,0,2.8,Sul,25.365745206881247,Chrome,7,1,C09745,1
9746,52,46,20,45,2,0.053350159686200715,4,Standard,1,4.7,Norte,68.96500531436962,Chrome,8,1,C09746,1
